Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2025-05-13,3397.582275390625,3501.97456151927,3393.232596801932,3499.4613194961807,3062887
2025-05-14,3430.15673828125,3442.0459078220697,3391.396407841002,3403.3820953219624,2119499
2025-05-15,3460.314453125,3479.7431132346333,3396.712670565691,3444.945682102287,3548330
2025-05-16,3442.335693359375,3473.8465567565913,3427.6434928317944,3473.8465567565913,1666727
2025-05-19,3401.255615234375,3431.413341631395,3386.659931697025,3431.413341631395,2537377
2025-05-20,3381.440673828125,3439.1463709668697,3377.2842664862965,3413.821619142175,2038374
2025-05-21,3408.021484375,3418.847303675328,3381.4401157430884,3390.816042208948,1440153
2025-05-22,3360.8515625,3380.956790168703,3336.0101126719387,3378.2502763697153,2034383
2025-05-23,3397.196044921875,3416.9144952813326,3349.8328737001534,3360.851966080111,1274331
2025-05-26,3419.137451171875,3426.5801874567637,3392.8461073678304,3403.3819012793415,967470
2025-05-27,3381.826904296875,3421.747337093333,3366.7481593177404,3414.014574749619,2467680
2025-05-28,3380.860107421875,3411.114585484783,3376.31715701285,3402.4152283668,1222933
2025-05-29,3381.2470703125,3414.4978538154573,3370.034470581059,3387.626457620242,3188072
2025-05-30,3347.7060546875,3389.5596782127777,3337.7503119241223,3373.4175839622008,3404365
2025-06-02,3334.560302734375,3344.419526975246,3304.4025784742903,3334.7535745851437,1877585
2025-06-03,3291.449951171875,3357.4684509968274,3286.907000896707,3330.887082808426,2848125
2025-06-04,3297.008544921875,3310.563782597761,3286.3791053631217,3304.907652247958,2544807
2025-06-05,3287.451904296875,3324.4113841471617,3280.235380032571,3324.4113841471617,3584683
2025-06-06,3300.226806640625,3306.7605099618336,3275.359545608902,3287.4520036268846,2070390
2025-06-09,3336.991455078125,3348.791310023286,3306.760665733127,3315.634960419095,1718678
2025-06-10,3376.973876953125,3399.305794893864,3338.259013167141,3354.642197095073,2419874
2025-06-11,3385.750732421875,3402.4265208353168,3363.516665314218,3383.8979728571367,2847013
2025-06-12,3348.986083984375,3388.481144938844,3338.259030391803,3385.7505745896515,4060134
2025-06-13,3360.20068359375,3364.881627257479,3309.003383077588,3309.003383077588,2178493
2025-06-16,3409.54541015625,3421.9302340050463,3341.1847251814343,3354.642349665819,1934088
2025-06-17,3428.07373046875,3432.6570601768817,3401.5487008021014,3422.905193528652,2111940
2025-06-18,3365.75927734375,3450.2105407013996,3357.665418209048,3431.7796073253016,2696327
2025-06-19,3339.0390625,3365.3691018363024,3328.312009437062,3364.3939151942172,2672768
2025-06-20,3350.448974609375,3360.786049100129,3326.2642962767654,3340.0145242959966,2351248
2025-06-23,3309.3935546875,3340.0143206716803,3286.3790542083398,3330.262454041982,3123421
2025-06-24,3306.27294921875,3356.690292940616,3298.081476031171,3349.376392565029,3403048
2025-06-25,3359.3232421875,3364.3941654870573,3315.634829755361,3322.7537403887272,1757699
2025-06-26,3356.397705078125,3365.759354753242,3330.555256962972,3359.3232652421043,2879106
2025-06-27,3355.71533203125,3380.387367158931,3345.8658502962735,3369.2703330730474,1778433
2025-06-30,3376.09619140625,3378.924137465807,3344.890218522079,3354.544471150048,1468351
2025-07-01,3344.59765625,3398.525526423559,3328.7996798986564,3369.2699264830403,2375183
2025-07-02,3338.356689453125,3403.3039810516498,3335.1385257152824,3400.671024568939,3090585
2025-07-03,3316.4150390625,3350.058980842342,3313.294489180619,3344.8904436190446,2531870
2025-07-04,3334.943603515625,3341.964900305915,3305.980605453995,3323.4363525656718,1109320
2025-07-07,3327.044677734375,3341.0875101654565,3323.8265137554163,3333.481005692293,1639174
2025-07-08,3321.68115234375,3340.0147113686808,3309.1987139810713,3320.510975827842,2325242
2025-07-09,3299.836669921875,3329.28725945695,3283.4534864064294,3325.3865128143525,2034938
2025-07-10,3298.08154296875,3314.659717489882,3272.7266878187834,3296.1311694956757,3035012
2025-07-11,3184.959716796875,3252.247598137654,3180.1813972680684,3218.0184502225306,7635550
2025-07-14,3142.734130859375,3190.8108827918168,3120.5974403831947,3184.9597625910983,3924009
2025-07-15,3171.599853515625,3178.523536457564,3126.448660244279,3126.448660244279,2590889
2025-07-16,3163.576171875,3175.1222359666176,3151.344969328223,3157.607249475903,2540733
2025-07-17,3140.18994140625,3172.2846643823304,3135.199754145851,3154.7696780470374,2947640
2025-07-18,3121.304931640625,3159.3685771406017,3118.46738821797,3155.6502438038765,3432645
2025-07-21,3090.286865234375,3128.83976152069,3084.2202361520617,3121.4030943290218,3844346
2025-07-22,3091.65673828125,3111.7159107005,3086.764257203384,3091.65673828125,3198036
2025-07-23,3110.7373046875,3113.5748480562365,3089.6996367952283,3091.6566291573,1922875
2025-07-24,3080.30615234375,3105.4534578423713,3072.478182452152,3097.0385335433134,2934778
2025-07-25,3068.368408203125,3089.014534530361,3058.3877948178133,3072.4780444334683,2568917
2025-07-28,3013.08349609375,3050.9512525080645,3003.885488175128,3043.12328264916,3374473
2025-07-29,2990.284423828125,3007.8973556438664,2975.802632112602,2994.1984086760676,4785312
2025-07-30,2987.93603515625,3003.0047807939304,2981.673516260727,2994.1983151611034,2880121
2025-07-31,2971.497314453125,2994.0027271024683,2950.166049468222,2976.2918502873677,2968371
2025-08-01,2938.424072265625,2971.4972914199097,2935.488583681943,2964.7455243430377,2053847
2025-08-04,3008.28857421875,3013.181055141491,2927.2692812506943,2944.392964480288,2519252
2025-08-05,2998.014404296875,3011.322048140622,2976.5854331255146,3008.2886143717656,1927996
2025-08-06,2967.093994140625,3000.8521121202134,2960.9294204705666,2997.1337788834585,1487081
2025-08-07,2981.47802734375,2985.9792055799644,2946.154217712285,2951.1446440658847,2543076
2025-08-08,2971.105712890625,2994.002666894786,2959.9509519667536,2982.5543093380406,2762140
2025-08-11,2975.4111328125,2984.3153044195046,2956.3304579380692,2971.105606429514,1884215
2025-08-12,2970.127197265625,3029.8154640054736,2961.809979769089,2975.6068714078456,3358232
2025-08-13,2970.91015625,2978.9337774241835,2963.473728360306,2970.812449963036,2148166
2025-08-14,2957.30908203125,2990.1864106721328,2954.1779420022144,2968.757439673081,3342174
2025-08-18,2946.44775390625,2983.434958599791,2938.815435653507,2980.988718063058,2945609
2025-08-19,2951.340087890625,2959.950901928915,2946.349900778797,2946.4476070609903,2650784
2025-08-20,3031.96826171875,3036.664852119672,2946.1539583708727,2946.1539583708727,4952358
2025-08-21,3035.882568359375,3062.693270119804,3016.801891436903,3062.693270119804,3230726
2025-08-22,2988.327392578125,3029.1306363096523,2984.4134077810354,3019.639270954844,1593791
2025-08-25,3073.0654296875,3084.220191422538,3010.9309175823823,3020.9115315912086,3448370
2025-08-26,3089.30810546875,3094.0049349317896,3052.9080951888627,3061.7145608480614,5522097
2025-08-28,3027.173828125,3078.838478368692,3020.1287028396528,3077.370733980466,3116051
2025-08-29,3018.3671875,3048.0156702082504,3011.028465982645,3026.4887537573413,2271789
2025-09-01,3045.667236328125,3063.7694152474464,3023.5531276055535,3023.5531276055535,1246862
2025-09-02,3044.591064453125,3087.1556510845603,3036.371791556432,3053.9847239556466,2185229
2025-09-03,3030.89208984375,3074.33722714916,3021.5963756053266,3062.595272321678,1799774
2025-09-04,3029.130615234375,3050.951128104469,3024.3360794475675,3048.99413571954,1481391
2025-09-05,2982.75,3036.664997028233,2963.47367273015,3030.5006621101975,2802055
2025-09-08,2954.079833984375,2998.9927110613953,2951.144345576971,2984.413214194218,2626187
2025-09-09,2983.826171875,2994.19832699537,2965.62628616296,2966.898378981974,2489301
2025-09-10,3043.123291015625,3055.550145422665,2987.740308555338,2990.675797260498,2079428
2025-09-11,3057.017822265625,3071.4996140027415,3043.221168990462,3071.4996140027415,2263446
2025-09-12,3066.019775390625,3080.990814432397,3053.886518550216,3076.3919302537256,1447167
2025-09-15,3044.982421875,3066.607284819441,3029.4244268669395,3066.607284819441,1732539
2025-09-16,3078.055419921875,3082.26300132086,3042.242602669502,3060.736085121159,2573429
2025-09-17,3104.57275390625,3113.966173979194,3074.8263264485827,3084.2199854121977,2418271
2025-09-18,3108.388916015625,3134.1234145595795,3093.4178759668794,3116.51048247651,2633138
2025-09-19,3101.050048828125,3112.107103450778,3076.3919928468,3101.8328935510035,4901694
2025-09-22,3007.70166015625,3040.089740964508,2999.090845838676,3028.445731768582,3634901
2025-09-23,2996.546875,3014.4534044791503,2986.3706093710016,3003.983542191669,3177741
2025-09-24,2970.127197265625,2991.262810224855,2967.778901999341,2984.4133369924134,1625714
2025-09-25,2893.804443359375,2964.4520571099356,2887.5421635017433,2957.015390749667,4974361
2025-09-26,2836.758544921875,2891.260737711385,2829.126226471788,2877.7574418213358,3934636
2025-09-29,2833.82275390625,2866.3087778304835,2831.7678164651984,2853.2947314486933,3110035
2025-09-30,2826.288330078125,2852.610021207006,2823.0594837288886,2848.402439766557,2253458
2025-10-01,2851.53369140625,2861.9058470940704,2804.957413772581,2828.8326264436423,1952902
2025-10-03,2839.498046875,2861.1229086009284,2828.9304789544044,2861.1229086009284,2899519
2025-10-06,2924.137939453125,2929.22631078988,2833.3336834873367,2839.5959635916415,2112774
2025-10-07,2909.75390625,2939.891634958981,2891.9453243871753,2930.5959216848555,3062943
2025-10-08,2962.103759765625,2977.5640480826064,2904.176830334925,2911.0263039913752,4121889
2025-10-09,2995.86181640625,3000.069397912704,2955.0585719818546,2968.757519004287,3211304
2025-10-10,2963.179931640625,3003.983173218589,2942.239970746985,2984.413250266025,8817365
2025-10-13,2942.53369140625,2970.225181329542,2933.7272257063764,2961.9079637241057,2866865
2025-10-14,2896.642333984375,2962.1036338769445,2891.9455044700007,2956.0370052457697,3611416
2025-10-15,2916.7763671875,2926.499513769408,2898.31197994854,2917.954894078994,4282226
2025-10-16,2917.66015625,2921.883430677564,2890.553079047838,2916.87439174088,3251495
2025-10-17,2909.311767578125,2935.4369375213087,2902.6331292681275,2916.972551528368,4374683
2025-10-20,2961.365478515625,2969.0262624451843,2925.320781572273,2932.1958010354274,3133039
2025-10-21,2953.017333984375,2977.669286180243,2942.508423286113,2976.981832168517,310644
2025-10-23,3018.330078125,3042.687339125331,2981.892616996725,3000.4550745732363,5564758
2025-10-24,3008.508544921875,3034.8300966289034,3003.6961270890743,3025.0086400055093,2684318
2025-10-27,3029.821044921875,3038.9550474990237,3005.5620951218402,3011.7496607245316,1946312
2025-10-28,3003.30322265625,3035.0265765381446,2985.919291823652,3021.0801556355614,3470737
2025-10-29,3003.0087890625,3021.080174034828,2991.714113509379,3003.3032409472494,2895420
2025-10-30,2981.106689453125,3009.0978400091353,2978.6513253692647,2994.6603471523654,2241536
2025-10-31,3003.4013671875,3012.6334402910475,2971.088871543434,2980.8120174669925,1868085
2025-11-03,2962.93701171875,3003.4013640895914,2956.2583734171585,2992.499451583931,2194877
2025-11-04,2936.81201171875,2975.214004338424,2922.8655907942766,2965.6872390451917,2670720
2025-11-06,2957.142333984375,2970.0085383136757,2936.61558517126,2936.7138956519902,2542721
2025-11-07,2938.383544921875,2950.3656744717186,2907.6423366423182,2947.419237380036,1830520
2025-11-10,2971.18701171875,2993.4816703122747,2938.579823663838,2939.5619693268272,1556656
2025-11-11,2992.597900390625,3001.142519888641,2964.1156755427983,2990.633609021809,2806868
2025-11-12,3075.8837890625,3080.4015151753365,3002.51755709654,3005.3656835637266,4460315
2025-11-13,3050.249755859375,3075.9819244274895,3046.61586484088,3075.8838537295965,1740435
2025-11-14,3050.54443359375,3057.517763723578,3022.356900982103,3034.830102963518,2210794
2025-11-17,3046.812255859375,3067.7320066302495,3031.4909272444793,3050.544457369475,2232853
2025-11-18,3031.98193359375,3049.5622448251693,3023.0443122614724,3046.6158078736476,2548350
2025-11-19,3091.499755859375,3098.6694669245953,3028.4460542827223,3041.705020306013,3151053
2025-11-20,3088.65185546875,3108.0000778660146,3082.0715272134535,3091.794673762747,2700767
2025-11-21,3094.34814453125,3113.4016740052466,3079.2229578295533,3088.6516518716926,4177037
2025-11-24,3085.115966796875,3122.1428110333977,3075.0981288018247,3101.616062202543,6703764
2025-11-25,3063.5087890625,3093.562543096727,3059.3838251197944,3089.142887490615,2737920
2025-11-26,3106.428466796875,3121.2589624366606,3061.348076121797,3063.115986297256,2508527
2025-11-27,3080.59814453125,3123.223169867727,3069.205159068128,3123.223169867727,2836233
2025-11-28,3081.48193359375,3091.1070087848907,3069.205113141185,3083.937297684263,1616690
2025-12-01,3077.455078125,3097.687374390369,3066.4550948216056,3081.8747335418534,1747647
2025-12-02,3079.714111328125,3087.8659682974553,3064.6872347092776,3075.0980746626374,2512003
2025-12-03,3123.22314453125,3154.5534946281955,3082.9551731709416,3083.9373188138757,3952112
2025-12-04,3171.544677734375,3191.9733551637537,3130.4909417024,3136.9731988901626,5025905
2025-12-05,3180.384033203125,3213.187842167148,3164.866083794654,3172.330486734928,5244013
2025-12-08,3178.71435546875,3201.6964674714213,3151.3125880977464,3185.0983021118977,2544725
2025-12-09,3151.01806640625,3175.964471029267,3124.401822284255,3172.330579931189,2734893
2025-12-10,3132.259033203125,3167.41989738469,3121.357359750894,3167.41989738469,1386849
2025-12-11,3134.91064453125,3151.1160479641035,3096.8035846478047,3147.7768486239356,1914362
2025-12-12,3163.0,3165.4553640739014,3128.8212841349605,3140.607031689688,1146554
2025-12-15,3172.52685546875,3180.384020730158,3140.2143592438706,3153.7680172761306,1562190
2025-12-16,3147.875244140625,3162.509118995985,3134.1252044928165,3162.509118995985,1734623
2025-12-17,3160.348388671875,3179.107227122374,3143.3572206041695,3143.3572206041695,1376350
2025-12-18,3222.2236328125,3229.09865265339,3163.4912725011322,3170.366292342023,2307422
2025-12-19,3223.402099609375,3258.661033366418,3220.259281411304,3240.09857605464,3902511
2025-12-22,3265.5361328125,3269.170263717588,3232.2414895890165,3250.9022578364156,2632816
2025-12-23,3250.902099609375,3260.625245626059,3234.6966963938,3260.625245626059,2365420
2025-12-24,3259.741455078125,3267.696930860065,3237.2504153109776,3245.107580613968,1367708
2025-12-26,3221.437744140625,3260.7235702886815,3213.384197736604,3253.9468611908032,1176664
2025-12-29,3193.446533203125,3229.294848891858,3184.9999848268185,3221.437683809396,2079473
2025-12-30,3188.83056640625,3209.160933545371,3181.6608551553877,3191.973384551631,2807593
2025-12-31,3148.955322265625,3188.0447669329633,3141.392848747715,3182.151893056932,3362634
2026-01-01,3169.77685546875,3176.3574233163417,3141.0982497161094,3157.59834501185,1255735
2026-01-02,3192.660888671875,3196.196709004467,3162.017991655493,3176.2591039024273,1184324
2026-01-05,3158.6787109375,3189.026915514335,3134.026759287417,3182.642968809425,2341703
2026-01-06,3197.669921875,3204.9377039238207,3147.7768738587542,3152.6876022111082,2912325
2026-01-07,3236.75927734375,3241.6700055592964,3165.651788913644,3185.0000101265678,1989442
2026-01-08,3146.6962890625,3228.2143763788763,3125.1873956711997,3228.2143763788763,4159336
2026-01-09,3150.52685546875,3172.0357492326657,3134.0267606372377,3134.0267606372377,1938673
2026-01-12,3181.75927734375,3193.937788002805,3117.6251157476318,3145.8126491306843,2228342
2026-01-13,3209.652099609375,3221.437847833155,3153.1787227037635,3187.0627488471305,5645341
2026-01-14,3135.5,3201.7948316366483,3126.1696162881753,3201.7948316366483,3539511
2026-01-15,3135.5,3135.5,3135.5,3135.5,0
2026-01-16,3206.699951171875,3221.89990234375,3171.0,3219.39990234375,4293470
2026-01-19,3163.60009765625,3220.0,3152.10009765625,3188.0,3387562
2026-01-20,3102.300048828125,3160.0,3091.10009765625,3151.60009765625,4499273
2026-01-21,3122.60009765625,3138.5,3082.0,3100.0,2015150
2026-01-22,3150.39990234375,3160.0,3122.300048828125,3150.0,2269827
2026-01-23,3162.5,3194.5,3152.0,3190.300048828125,2068857
2026-01-27,3158.0,3175.0,3130.0,3175.0,4279874
2026-01-28,3200.10009765625,3205.199951171875,3170.60009765625,3176.0,2751234
2026-01-29,3144.39990234375,3200.10009765625,3125.60009765625,3200.10009765625,2457641
2026-01-30,3123.89990234375,3141.0,3092.0,3141.0,3022068
